colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emerge,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly_pred_index,overall_pred_index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
town_2008,F,2008,town,190,37,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,436.4670037,1343.884898,907.4178943,24.52480795,3,99,14_tw_99,2008,1,12,93,732,93 _ 2008
town_2008,M,2008,town,NA,NA,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,419.3684665,1501.20252,1081.834054,NA,3,99,14_tw_99,2008,1,12,93,155,93 _ 2008
town_2008,F,2008,town,NA,NA,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,1,1,high,high,415.3612799,1389.018432,973.6571521,NA,3,99,14_tw_99,2008,1,12,93,208,93 _ 2008
town_2008,F,2008,town,NA,NA,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,1,0,high,high,403.0457832,1416.996771,1013.950988,NA,3,99,14_tw_99,2008,1,12,93,221,93 _ 2008
town_2008,M,2008,town,190,37,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,513.1681181,1597.599568,1084.43145,29.30895811,3,99,14_tw_99,2008,1,12,93,439,93 _ 2008
town_2008,M,2008,town,190,37,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,430.0908551,1416.049095,985.9582399,26.64752,3,99,14_tw_99,2008,1,12,93,350,93 _ 2008
town_2008,F,2008,town,190,37,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,343.7628,1140.734939,796.972139,21.53978754,3,99,14_tw_99,2008,1,12,93,423,93 _ 2008
town_2008,M,2008,town,190,37,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,390.1490241,1340.488503,950.3394789,25.68485078,3,99,14_tw_99,2008,1,12,93,859,93 _ 2008
town_2008,F,2008,town,NA,NA,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,0,0,high,high,466.5803842,1482.690729,1016.110345,NA,3,99,14_tw_99,2008,1,12,93,784,93 _ 2008
town_2008,M,2008,town,190,37,10,0.142857143,0.071428571,0.120879121,0.071428571,0.097222222,0,-1.97826087,1.97826087,0.290974917,2,2,dv,1,1,high,high,421.4282983,1475.071823,1053.643525,28.47685202,3,99,14_tw_99,2008,1,12,93,281,93 _ 2008
town_2009,M,2009,town,183,44,5,0.058823529,0.029411765,0.001782531,0.029411765,0.03030303,0,-1.847826087,1.847826087,0,1,3,dv,1,1,high,high,478.9737978,1775.888671,1296.914873,29.47533803,4,89,14_tw_89,2009,2,13,93,805,93 _ 2009
town_2009,F,2009,town,183,44,5,0.058823529,0.029411765,0.001782531,0.029411765,0.03030303,0,-1.847826087,1.847826087,0,1,3,dv,1,0,high,high,355.0813686,1636.91031,1281.828941,29.13247594,4,89,14_tw_89,2009,2,13,93,288,93 _ 2009
town_2009,F,2009,town,183,44,5,0.058823529,0.029411765,0.001782531,0.029411765,0.03030303,0,-1.847826087,1.847826087,0,1,3,dv,1,1,high,high,292.4567823,1426.870984,1134.414202,25.78214095,4,89,14_tw_89,2009,2,13,93,327,93 _ 2009
town_2009,F,2009,town,183,44,5,0.058823529,0.029411765,0.001782531,0.029411765,0.03030303,0,-1.847826087,1.847826087,0,1,3,dv,1,1,high,high,441.631705,1658.429707,1216.798002,27.65450005,4,89,14_tw_89,2009,2,13,93,604,93 _ 2009
town_2009,F,2009,town,183,44,5,0.058823529,0.029411765,0.001782531,0.029411765,0.03030303,0,-1.847826087,1.847826087,0,1,3,dv,1,1,high,high,352.1851685,1650.758404,1298.573236,29.51302808,4,89,14_tw_89,2009,2,13,93,535,93 _ 2009
town_2010,F,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,457.9160333,1576.604919,1118.688886,27.28509477,5,89,14_tw_89,2010,15,18,93,692,93 _ 2010
town_2010,M,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,400.5903058,1536.252318,1135.662012,27.69907347,5,89,14_tw_89,2010,15,18,93,525,93 _ 2010
town_2010,F,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,420.4508447,1509.630861,1089.180016,26.56536625,5,89,14_tw_89,2010,15,18,93,538,93 _ 2010
town_2010,F,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,380.3507681,1424.567206,1044.216438,25.46869361,5,89,14_tw_89,2010,15,18,93,549,93 _ 2010
town_2010,M,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,394.107679,1522.62659,1128.518911,27.52485149,5,89,14_tw_89,2010,15,18,93,667,93 _ 2010
town_2010,F,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,431.4970427,1532.286722,1100.789679,26.84852876,5,89,14_tw_89,2010,15,18,93,464,93 _ 2010
town_2010,F,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,363.2350167,1380.530184,1017.295167,24.81207725,5,89,14_tw_89,2010,15,18,93,925,93 _ 2010
town_2010,M,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,369.9066363,1465.796111,1095.889475,26.72901158,5,89,14_tw_89,2010,15,18,93,129,93 _ 2010
town_2010,F,2010,town,186,41,9,0.130434783,0,0,0.041666667,0.055155875,1,-3.038043478,3.038043478,0.446471291,0,5,dv,0,0,high,high,398.3119592,1461.691792,1063.379833,25.93609348,5,89,14_tw_89,2010,15,18,93,700,93 _ 2010
river_2009,F,2009,river,181,46,5,0.055555556,0.027777778,0.019047619,0.029363785,0.028571429,0,-2.576559546,2.576559546,0,2,3,dv,1,1,low,low,403.4786499,1387.267962,983.7893121,21.38672418,2,12,14_br_12,2009,1,25,66,591,66 _ 2009
river_2009,M,2009,river,181,46,5,0.055555556,0.027777778,0.019047619,0.029363785,0.028571429,0,-2.576559546,2.576559546,0,2,3,dv,1,1,low,low,473.6342707,1636.567814,1162.933543,25.28116398,2,12,14_br_12,2009,1,25,66,705,66 _ 2009
river_2009,M,2009,river,181,46,5,0.055555556,0.027777778,0.019047619,0.029363785,0.028571429,0,-2.576559546,2.576559546,0,2,3,dv,1,1,low,low,502.619562,1739.440012,1236.82045,26.88740109,2,12,14_br_12,2009,1,25,66,240,66 _ 2009
river_2009,F,2009,river,181,46,5,0.055555556,0.027777778,0.019047619,0.029363785,0.028571429,0,-2.576559546,2.576559546,0,2,3,dv,1,1,low,low,488.8579477,1654.82743,1165.969482,25.34716266,2,12,14_br_12,2009,1,25,66,778,66 _ 2009
river_2009,M,2009,river,181,46,5,0.055555556,0.027777778,0.019047619,0.029363785,0.028571429,0,-2.576559546,2.576559546,0,2,3,dv,0,0,low,low,499.0982659,1655.468167,1156.369901,25.13847611,2,12,14_br_12,2009,1,25,66,366,66 _ 2009
river_2006,F,2006,river,186,41,5,0.052631579,0,0,0.025641026,0.054834055,1,-2.466666667,2.466666667,0.08001919,0,3,dv,1,1,low,low,432.7981794,1262.391784,829.5936046,20.23399036,2,22,14_br_22,2006,5,35,22,953,22 _ 2006
river_2006,F,2006,river,186,41,5,0.052631579,0,0,0.025641026,0.054834055,1,-2.466666667,2.466666667,0.08001919,0,3,dv,1,1,low,low,422.9213449,1241.606485,818.6851401,19.96793025,2,22,14_br_22,2006,5,35,22,1031,22 _ 2006
river_2006,M,2006,river,186,41,5,0.052631579,0,0,0.025641026,0.054834055,1,-2.466666667,2.466666667,0.08001919,0,3,dv,1,0,low,low,286.1559492,1029.557569,743.4016198,18.13174682,2,22,14_br_22,2006,5,35,22,868,22 _ 2006
river_2006,F,2006,river,186,41,5,0.052631579,0,0,0.025641026,0.054834055,1,-2.466666667,2.466666667,0.08001919,0,3,dv,1,1,low,low,375.2806918,1153.486502,778.2058102,18.98062952,2,22,14_br_22,2006,5,35,22,276,22 _ 2006
river_2006,M,2006,river,186,41,5,0.052631579,0,0,0.025641026,0.054834055,1,-2.466666667,2.466666667,0.08001919,0,3,dv,1,1,low,low,395.7098516,1297.97808,902.2682284,22.00654216,2,22,14_br_22,2006,5,35,22,352,22 _ 2006
river_2007,M,2007,river,182,45,5,0.1875,0.15625,0.003347414,0.085106383,0.084210526,0.218181818,-2.235181644,2.235181644,0.507617929,11,29,dv,0,0,high,high,348.9942226,1334.522176,985.5279534,21.90062119,3,19,14_br_19,2007,3,30,22,165,22 _ 2007
river_2007,F,2007,river,NA,NA,5,0.1875,0.15625,0.003347414,0.085106383,0.084210526,0.218181818,-2.235181644,2.235181644,0.507617929,11,29,dv,1,0,high,high,315.7021525,1014.093159,698.3910065,NA,3,19,14_br_19,2007,3,30,22,772,22 _ 2007
river_2007,F,2007,river,182,45,5,0.1875,0.15625,0.003347414,0.085106383,0.084210526,0.218181818,-2.235181644,2.235181644,0.507617929,11,29,dv,1,0,high,high,364.8076237,1200.647029,835.8394053,18.57420901,3,19,14_br_19,2007,3,30,22,338,22 _ 2007
river_2007,M,2007,river,182,45,5,0.1875,0.15625,0.003347414,0.085106383,0.084210526,0.218181818,-2.235181644,2.235181644,0.507617929,11,29,dv,0,0,high,high,376.2545662,1360.520632,984.2660658,21.87257924,3,19,14_br_19,2007,3,30,22,185,22 _ 2007
river_2007,F,2007,river,182,45,5,0.1875,0.15625,0.003347414,0.085106383,0.084210526,0.218181818,-2.235181644,2.235181644,0.507617929,11,29,dv,1,0,high,high,296.8149189,1241.053983,944.2390641,20.98309031,3,19,14_br_19,2007,3,30,22,687,22 _ 2007
river_2007,M,2007,river,183,44,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,1,0,high,high,551.46916,1689.88174,1138.41258,25.87301318,3,17,14_br_17,2007,3,30,36,817,36 _ 2007
river_2007,F,2007,river,NA,NA,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,1,1,high,high,645.7371948,1689.603096,1043.865901,NA,3,17,14_br_17,2007,3,30,36,875,36 _ 2007
river_2007,M,2007,river,183,44,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,0,0,high,high,511.2563175,1590.578412,1079.322095,24.5300476,3,17,14_br_17,2007,3,30,36,988,36 _ 2007
river_2007,F,2007,river,183,44,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,1,1,high,high,510.8659855,1566.455397,1055.589412,23.99066844,3,17,14_br_17,2007,3,30,36,287,36 _ 2007
river_2007,F,2007,river,NA,NA,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,1,0,high,high,545.5273636,1528.197597,982.6702334,NA,3,17,14_br_17,2007,3,30,36,599,36 _ 2007
river_2007,F,2007,river,NA,NA,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,0,0,high,high,607.3965834,1679.947502,1072.550919,NA,3,17,14_br_17,2007,3,30,36,273,36 _ 2007
river_2007,M,2007,river,183,44,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,0,0,high,high,346.7709544,1277.860681,931.0897266,21.16113015,3,17,14_br_17,2007,3,30,36,316,36 _ 2007
river_2007,F,2007,river,183,44,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,0,0,high,high,483.1151188,1494.020683,1010.905564,22.97512646,3,17,14_br_17,2007,3,30,36,668,36 _ 2007
river_2007,M,2007,river,183,44,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,1,1,high,high,444.9319116,1621.522334,1176.590422,26.74069142,3,17,14_br_17,2007,3,30,36,467,36 _ 2007
river_2007,F,2007,river,NA,NA,10,0.09375,0.0625,0.007392473,0.033298647,0.033333333,0.2,-2.235181644,2.235181644,0,11,15,dv,0,0,high,high,580.104702,1548.002361,967.897659,NA,3,17,14_br_17,2007,3,30,36,683,36 _ 2007
river_2008,F,2008,river,190,37,6,0.157894737,0.263157895,0.136452242,0.076305221,0.085201794,0.178571429,-1.881818182,1.881818182,0.577562558,10,4,dv,1,1,low,high,611.0827579,1523.74208,912.6593221,24.66646816,4,17,14_br_17,2008,6,25,36,1006,36 _ 2008
river_2008,M,2008,river,NA,NA,6,0.157894737,0.263157895,0.136452242,0.076305221,0.085201794,0.178571429,-1.881818182,1.881818182,0.577562558,10,4,dv,1,0,low,high,647.3154389,1800.243365,1152.927926,NA,4,17,14_br_17,2008,6,25,36,927,36 _ 2008
river_2008,M,2008,river,190,37,6,0.157894737,0.263157895,0.136452242,0.076305221,0.085201794,0.178571429,-1.881818182,1.881818182,0.577562558,10,4,dv,1,1,low,high,592.8417507,1503.898018,911.0562673,24.62314236,4,17,14_br_17,2008,6,25,36,1039,36 _ 2008
river_2008,M,2008,river,NA,NA,6,0.157894737,0.263157895,0.136452242,0.076305221,0.085201794,0.178571429,-1.881818182,1.881818182,0.577562558,10,4,dv,0,0,low,high,607.7043532,1668.854089,1061.149736,NA,4,17,14_br_17,2008,6,25,36,286,36 _ 2008
river_2008,M,2008,river,NA,NA,6,0.157894737,0.263157895,0.136452242,0.076305221,0.085201794,0.178571429,-1.881818182,1.881818182,0.577562558,10,4,dv,0,0,low,high,566.3541758,1583.548624,1017.194448,NA,4,17,14_br_17,2008,6,25,36,856,36 _ 2008
river_2008,F,2008,river,190,37,6,0.157894737,0.263157895,0.136452242,0.076305221,0.085201794,0.178571429,-1.881818182,1.881818182,0.577562558,10,4,dv,1,1,low,high,563.103137,1411.043582,847.940445,22.91730932,4,17,14_br_17,2008,6,25,36,578,36 _ 2008
river_2010,F,2010,river,186,41,6,0.064516129,0,0.124731183,0.03125,0.044034091,0,-2.663690476,2.663690476,0.000579685,0,4,dv,0,0,low,low,479.7934604,1501.175901,1021.382441,24.91176684,6,9,14_br_9,2010,5,43,36,1015,36 _ 2010
river_2010,M,2010,river,186,41,6,0.064516129,0,0.124731183,0.03125,0.044034091,0,-2.663690476,2.663690476,0.000579685,0,4,dv,1,0,low,low,504.8852559,1612.214087,1107.328831,27.00802027,6,9,14_br_9,2010,5,43,36,150,36 _ 2010
river_2010,M,2010,river,186,41,6,0.064516129,0,0.124731183,0.03125,0.044034091,0,-2.663690476,2.663690476,0.000579685,0,4,dv,0,0,low,low,449.5206978,1258.348089,808.8273912,19.72749735,6,9,14_br_9,2010,5,43,36,595,36 _ 2010
river_2010,M,2010,river,186,41,6,0.064516129,0,0.124731183,0.03125,0.044034091,0,-2.663690476,2.663690476,0.000579685,0,4,dv,1,0,low,low,465.6449254,1415.636763,949.9918376,23.17053262,6,9,14_br_9,2010,5,43,36,190,36 _ 2010
river_2010,F,2010,river,186,41,6,0.064516129,0,0.124731183,0.03125,0.044034091,0,-2.663690476,2.663690476,0.000579685,0,4,dv,0,0,low,low,487.3202479,1458.458964,971.1387161,23.68631015,6,9,14_br_9,2010,5,43,36,613,36 _ 2010
river_2010,F,2010,river,186,41,6,0.064516129,0,0.124731183,0.03125,0.044034091,0,-2.663690476,2.663690476,0.000579685,0,4,dv,1,0,low,low,471.276315,1392.724278,921.447963,22.47434056,6,9,14_br_9,2010,5,43,36,344,36 _ 2010
river_2007,M,2007,river,180,47,2,0.03125,0.0625,0,0.033298647,0.033264033,0.333333333,-2.235181644,2.235181644,4.26E-18,8,10,dv,1,1,high,high,552.9710602,1832.85573,1279.88467,27.23158872,3,17,14_br_17,2007,3,30,24,620,24 _ 2007
river_2007,F,2007,river,NA,NA,2,0.03125,0.0625,0,0.033298647,0.033264033,0.333333333,-2.235181644,2.235181644,4.26E-18,8,10,dv,1,1,high,high,652.4584327,1624.808346,972.3499133,NA,3,17,14_br_17,2007,3,30,24,474,24 _ 2007
river_2009,M,2009,river,181,46,3,0.027777778,0.027777778,0,0.028548771,0.029339853,1,-2.576559546,2.576559546,0,1,1,dv,1,1,low,low,523.3203352,1736.337186,1213.016851,26.36993154,5,17,14_br_17,2009,6,25,24,553,24 _ 2009
river_2009,M,2009,river,187,40,3,0.027777778,0.027777778,0,0.028548771,0.029339853,1,-2.576559546,2.576559546,0,1,1,dv,1,1,low,low,656.7164548,1696.690683,1039.974228,25.99935571,5,17,14_br_17,2009,6,25,24,654,24 _ 2009
river_2009,M,2009,river,181,46,3,0.027777778,0.027777778,0,0.028548771,0.029339853,1,-2.576559546,2.576559546,0,1,1,dv,1,1,low,low,387.7313014,1473.768703,1086.037402,23.60950873,5,17,14_br_17,2009,6,25,24,824,24 _ 2009
mm_2006,M,2006,mm,NA,NA,4,0.222222222,0.166666667,0.011328976,0.191489362,0.088669951,0.238095238,-2.308724832,2.308724832,0.750979512,20,32,uv,1,0,low,low,403.399331,1202.951156,799.551825,NA,2,26,14_mm_26,2006,4,11,59,154,59 _ 2006
mm_2006,M,2006,mm,NA,NA,4,0.222222222,0.166666667,0.011328976,0.191489362,0.088669951,0.238095238,-2.308724832,2.308724832,0.750979512,20,32,uv,1,0,low,low,323.6511217,1125.884884,802.2337623,NA,2,26,14_mm_26,2006,4,11,59,955,59 _ 2006
mm_2006,M,2006,mm,NA,NA,4,0.222222222,0.166666667,0.011328976,0.191489362,0.088669951,0.238095238,-2.308724832,2.308724832,0.750979512,20,32,uv,1,1,low,low,335.9456309,1126.200711,790.2550801,NA,2,26,14_mm_26,2006,4,11,59,958,59 _ 2006
mm_2006,M,2006,mm,NA,NA,4,0.222222222,0.166666667,0.011328976,0.191489362,0.088669951,0.238095238,-2.308724832,2.308724832,0.750979512,20,32,uv,1,1,low,low,357.5199962,1164.835738,807.3157418,NA,2,26,14_mm_26,2006,4,11,59,339,59 _ 2006
mm_2007,M,2007,mm,181,46,2,0.358974359,0.230769231,0.204041903,0.217877095,0.086859688,0.193675889,-2.933104631,2.933104631,0.745794626,11,40,uv,1,1,low,low,583.2460111,1824.933933,1241.687922,26.99321569,3,30,14_mm_30,2007,2,22,59,685,59 _ 2007
mm_2007,F,2007,mm,181,46,2,0.358974359,0.230769231,0.204041903,0.217877095,0.086859688,0.193675889,-2.933104631,2.933104631,0.745794626,11,40,uv,1,0,low,low,512.1958335,1580.999387,1068.803554,23.23485986,3,30,14_mm_30,2007,2,22,59,572,59 _ 2007
mm_2006,M,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,1,low,low,387.61307,1238.955884,851.342814,NA,2,31,14_mm_31,2006,2,11,5,237,5 _ 2006
mm_2006,F,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,1,low,low,297.6365599,1031.339724,733.7031641,NA,2,31,14_mm_31,2006,2,11,5,228,5 _ 2006
mm_2006,M,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,1,low,low,377.9768521,1214.934778,836.9579259,NA,2,31,14_mm_31,2006,2,11,5,942,5 _ 2006
mm_2006,M,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,1,low,low,276.1193049,951.2043695,675.0850646,NA,2,31,14_mm_31,2006,2,11,5,845,5 _ 2006
mm_2006,M,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,0,low,low,370.2825723,1149.831238,779.5486657,NA,2,31,14_mm_31,2006,2,11,5,226,5 _ 2006
mm_2006,F,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,1,low,low,330.4446903,1057.89605,727.4513597,NA,2,31,14_mm_31,2006,2,11,5,411,5 _ 2006
mm_2006,M,2006,mm,NA,NA,7,0.222222222,0.166666667,0.020842411,0.191489362,0.088669951,0.285714286,-2.308724832,2.308724832,0.698298263,23,22,uv,1,1,low,low,389.6719258,1250.368524,860.6965982,NA,2,31,14_mm_31,2006,2,11,5,453,5 _ 2006
mm_2007,M,2007,mm,181,46,6,0.205128205,0.230769231,0.003331716,0.217877095,0.084415584,0.323529412,-2.933104631,2.933104631,0.814761272,21,15,uv,1,1,low,low,539.2590227,1800.314714,1261.055691,27.41425416,3,25,14_mm_25,2007,8,22,5,298,5 _ 2007
mm_2007,F,2007,mm,181,46,6,0.205128205,0.230769231,0.003331716,0.217877095,0.084415584,0.323529412,-2.933104631,2.933104631,0.814761272,21,15,uv,0,0,low,low,397.8902709,1411.075548,1013.185277,22.02576689,3,25,14_mm_25,2007,8,22,5,602,5 _ 2007
mm_2007,M,2007,mm,181,46,6,0.205128205,0.230769231,0.003331716,0.217877095,0.084415584,0.323529412,-2.933104631,2.933104631,0.814761272,21,15,uv,1,1,low,low,476.7282067,1656.378168,1179.649961,25.64456438,3,25,14_mm_25,2007,8,22,5,398,5 _ 2007
mm_2007,F,2007,mm,181,46,6,0.205128205,0.230769231,0.003331716,0.217877095,0.084415584,0.323529412,-2.933104631,2.933104631,0.814761272,21,15,uv,1,1,low,low,456.5017595,1622.25365,1165.751891,25.3424324,3,25,14_mm_25,2007,8,22,5,232,5 _ 2007
mm_2007,F,2007,mm,NA,NA,6,0.205128205,0.230769231,0.003331716,0.217877095,0.084415584,0.323529412,-2.933104631,2.933104631,0.814761272,21,15,uv,1,1,low,low,464.8631782,1377.593644,912.7304658,NA,3,25,14_mm_25,2007,8,22,5,872,5 _ 2007
mm_2007,F,2007,mm,181,46,6,0.205128205,0.230769231,0.003331716,0.217877095,0.084415584,0.323529412,-2.933104631,2.933104631,0.814761272,21,15,uv,1,0,low,low,502.5675036,1086.529005,583.9615014,12.69481525,3,25,14_mm_25,2007,8,22,5,701,5 _ 2007
mm_2008,M,2008,mm,NA,NA,5,0.117647059,0.088235294,0.050334,0.073913043,0.050974513,0.142857143,-2.570512821,2.570512821,0.165175355,4,6,uv,1,0,low,high,167.8964105,761.2366955,593.340285,NA,4,26,14_mm_26,2008,11,25,5,749,5 _ 2008
mm_2008,M,2008,mm,NA,NA,5,0.117647059,0.088235294,0.050334,0.073913043,0.050974513,0.142857143,-2.570512821,2.570512821,0.165175355,4,6,uv,1,0,low,high,138.0214542,663.8543382,525.832884,NA,4,26,14_mm_26,2008,11,25,5,504,5 _ 2008
mm_2008,M,2008,mm,202,25,5,0.117647059,0.088235294,0.050334,0.073913043,0.050974513,0.142857143,-2.570512821,2.570512821,0.165175355,4,6,uv,1,0,low,high,325.6440053,767.70013,442.0561247,17.68224499,4,26,14_mm_26,2008,11,25,5,447,5 _ 2008
mm_2008,F,2008,mm,202,25,5,0.117647059,0.088235294,0.050334,0.073913043,0.050974513,0.142857143,-2.570512821,2.570512821,0.165175355,4,6,uv,1,0,low,high,277.3401052,659.633013,382.2929078,15.29171631,4,26,14_mm_26,2008,11,25,5,889,5 _ 2008
mm_2008,M,2008,mm,NA,NA,5,0.117647059,0.088235294,0.050334,0.073913043,0.050974513,0.142857143,-2.570512821,2.570512821,0.165175355,4,6,uv,1,1,low,high,159.8749144,753.3030359,593.4281215,NA,4,26,14_mm_26,2008,11,25,5,114,5 _ 2008
picnic_2002,M,2002,picnic,NA,NA,3,0.25,0.075,0.007209795,0.05899705,0.057142857,0.5,-2.118541033,2.118541033,0.635222799,3,13,uv,0,0,low,high,478.1766318,1493.957703,1015.781071,NA,3,13,14_pc_13,2002,2,20,60,596,60 _ 2002
picnic_2002,M,2002,picnic,179,48,3,0.25,0.075,0.007209795,0.05899705,0.057142857,0.5,-2.118541033,2.118541033,0.635222799,3,13,uv,1,1,low,high,366.5945392,1482.851501,1116.256962,23.25535337,3,13,14_pc_13,2002,2,20,60,200,60 _ 2002
picnic_2002,F,2002,picnic,179,48,3,0.25,0.075,0.007209795,0.05899705,0.057142857,0.5,-2.118541033,2.118541033,0.635222799,3,13,uv,1,1,low,high,263.4026688,1197.439418,934.0367492,19.45909894,3,13,14_pc_13,2002,2,20,60,516,60 _ 2002
picnic_2004,F,2004,picnic,198,29,3,0.023809524,0,0,0.023255814,0.023809524,NA,-3.664136622,3.664136622,0,0,1,uv,1,1,high,high,585.095516,1326.084489,740.988973,25.5513439,5,32,14_pc_32,2004,2,33,60,714,60 _ 2004
picnic_2004,F,2004,picnic,198,29,3,0.023809524,0,0,0.023255814,0.023809524,NA,-3.664136622,3.664136622,0,0,1,uv,1,0,high,high,549.9942896,1254.422814,704.4285244,24.29063877,5,32,14_pc_32,2004,2,33,60,570,60 _ 2004
picnic_2004,M,2004,picnic,NA,NA,3,0.023809524,0,0,0.023255814,0.023809524,NA,-3.664136622,3.664136622,0,0,1,uv,1,1,high,high,559.6277967,1637.87942,1078.251623,NA,5,32,14_pc_32,2004,2,33,60,933,60 _ 2004
river_2006,F,2006,river,186,41,6,0.078947368,0.105263158,0.003165007,0.043981481,0.0521262,0.19047619,-2.466666667,2.466666667,0.291577835,7,31,dv,0,0,low,low,228.4697997,800.5241727,572.054373,13.95254568,3,21,14_br_21,2006,2,35,2,719,2 _ 2006
river_2006,M,2006,river,186,41,6,0.078947368,0.105263158,0.003165007,0.043981481,0.0521262,0.19047619,-2.466666667,2.466666667,0.291577835,7,31,dv,0,0,low,low,249.86468,961.8655287,712.0008487,17.36587436,3,21,14_br_21,2006,2,35,2,755,2 _ 2006
river_2006,F,2006,river,186,41,6,0.078947368,0.105263158,0.003165007,0.043981481,0.0521262,0.19047619,-2.466666667,2.466666667,0.291577835,7,31,dv,0,0,low,low,255.8428275,909.2727403,653.4299128,15.93731495,3,21,14_br_21,2006,2,35,2,951,2 _ 2006
river_2006,M,2006,river,186,41,6,0.078947368,0.105263158,0.003165007,0.043981481,0.0521262,0.19047619,-2.466666667,2.466666667,0.291577835,7,31,dv,0,0,low,low,268.1365001,1002.201076,734.0645759,17.90401405,3,21,14_br_21,2006,2,35,2,1004,2 _ 2006
river_2006,F,2006,river,186,41,6,0.078947368,0.105263158,0.003165007,0.043981481,0.0521262,0.19047619,-2.466666667,2.466666667,0.291577835,7,31,dv,1,0,low,low,185.2346486,785.818502,600.5838534,14.64838667,3,21,14_br_21,2006,2,35,2,406,2 _ 2006
